text,labels
"
Colm O’Gorman, an Irish abuse survivor who founded One in Four, the main survivors’ group in Ireland, commented on Twitter that the pope offered “Much stronger language than ever used before",no_propaganda
"""
What was even more amazing is that the audience laughed hysterically",has_propaganda
"
One such fugitive is a documented gang member whose “accumulated criminal convictions in California",no_propaganda
"
“The results of this operation are a clear indication of ICE’s commitment regarding the role we play in keeping our communities safe by locating, arresting and ultimately removing at-large criminal aliens who pose a threat to public safety, and other immigration fugitives,” said Daniel Bible, field office director for ERO in San Antonio",has_propaganda
"
The indoctrination is getting so bad, that some parents are even concerned about liberal violence against those who reject the brainwashing",has_propaganda
"Hillary Cracks Racist Joke After Mixing Up Cory Booker & Eric Holder: ""They All Look The Same""

So, you were actually asking yourself who the real people are who engage in identity politics and viewing people with different skin colors or ethnic backgrounds as inferior people?
Well, this didn't come from President Donald Trump",no_propaganda
"
People cannot logically and critically understand that hurting people and taking their things is wrong – even if people who declare themselves government is the one doing it",no_propaganda
"
Wills’ peaceful fantasy Qur’an raises one massive question that the author does not and cannot answer: if the Islamic holy book is really as peaceful and benign as Garry Wills makes it out to be, why do so very many Muslims worldwide misunderstand it?
The Islamic State (ISIS), in its heyday, quoted the Qur’an frequently -- odd behavior if the group actually was ignorant of, indifferent to, or in violation of the book’s core tenets",no_propaganda
"
Article posted with permission from Robert Spencer

",no_propaganda
"
Fox News notes that ICE officials are asking the Department of Justice to look into whether she broke any laws by doing so",no_propaganda
"
Enforcement activities took place primarily in Berrien, Kalamazoo, St",no_propaganda
"Pro-Sharia Democrat Congressional Candidate Ilhan Omar Defends Tweet On “Evil Doings Of Israel”

Retailing these poisonous lies ought to hurt her chances for election to Congress, especially after the Pittsburgh synagogue massacre",has_propaganda
"
You may opt out at anytime",no_propaganda
"”
ICE officials eventually caught 232 illegal immigrants, many of them criminals, in the four-day sweep but said that hundreds more escaped because of Schaaf’s warning",no_propaganda
"
For me, U",no_propaganda
"Uranium One Bombshell: Evidence of Bribery, Extortion, Kickbacks, Money Laundering, and More!

Right about now the people in the Clinton camp should be getting very nervous about the ongoing investigations into the Uranium One deal",has_propaganda
"
“In the last couple of months, our numbers have doubled",no_propaganda
"
“The heart-wrenching pain of these victims, which cries out to heaven, was long ignored, kept quiet or silenced,” Francis said in a Letter to the People of God, a rarely-issued address to the world’s 1",has_propaganda
"
He also blasted American support for Saudi Arabia, Iran’s arch-rival in the region, and added, “Satan seeks to divide Muslims and wants them to kill each other, while God tells us in the Quran to be united",no_propaganda
"
It’s all about Glazov’s new book, “Jihadist Psychopath: How He Is Charming, Seducing, and Devouring Us",has_propaganda
"
""It would not be my first option to bring in the military, but I am prepared to do whatever is necessary to make sure that serious, organized crime is stamped out,"" Lofven told news agency TT",has_propaganda
"
“How dare you!” Attorney General Jeff Sessions said in California this month, addressing Schaaf",has_propaganda
"
There is no travel ban on them",no_propaganda
"
In the end, the excuses do not matter",no_propaganda
S,no_propaganda
"”
Secret Gun Control Agenda Revealed: “three day waiting period for everybody,” “small steps” to ban assault rifles; “I don’t think he can say it [be]cause he’s trying to get the moderates”
Florida is a “F***ed up,” “cracker state,” “you have to appeal to white guilt”
This is a breaking news story",no_propaganda
"
Now the DOJ is looking into Schaaf",no_propaganda
"
It's Demolition Man in real life pitting refugee war criminals and terrorists against bureaucrats with badges who are used to telling people not to raise their voices",has_propaganda
" border?
* Yes, military force should be used",no_propaganda
"”
Candidate’s True Politics: “Gillum is a Progressive” and “He is a part of the crazy, crazy, crazies",has_propaganda
"
By the time I arrived in Newark in November 2013, the 2005 and 2007 settlements were apparently considered ancient history",no_propaganda
"Democrat’s Friend Louis Farrakhan In Iran: “Death to America!” – America Is The “Great Satan”

Ah yes, Nation of Islam leader, racist, and totalitarian Louis Farrakhan was recently captured on video in Tehran, Iran chanting “Death to America” in Arabic and stating that America is the “Great Satan",has_propaganda
" Lambert was an Arabic Linguist for the Navy for five years, and a Senior Intel Analyst for the Department of Defense (DoD) for three years",has_propaganda
"Our New Muslim Representatives

As expected, two Muslim women, Rashida Tlaib in Michigan and Ilhan Omar in Minnesota, have been overwhelmingly elected to Congress",has_propaganda
"
“We want a system where when people come in illegally, they have to go out,” Trump told reporters",no_propaganda
"
“It’s not being rude and insulting to people",no_propaganda
"Homeschooling Expands As Parents Seethe Over Liberal Social Engineering And Violence

Homeschooling rates are skyrocketing as parents are continually getting more and more upset at the leftist social engineering taking place in public schools",has_propaganda
"” Many parents are also disturbed by the social engineering, which amounts to brainwashing and indoctrination that goes on in a public school",has_propaganda
"The Obama Era Jade Helm Connection To The Current Illegal Immigration Policy

On the surface, the latest illegal immigration debate between Leftists and the Administration looks like, yet another issue Progressives are trying to undermine progress being done by the president",no_propaganda
"
Four people were shot dead in the first week of this year",no_propaganda
"Foolish Religion Author Gary Wills: ‘The Religion of the Qur’an Is a Religion of Peace’

Outside of specialists and seekers, the only reason why there is general interest in the Qur’an among non-Muslims is to seek an answer to the question of whether or not it justifies and encourages Islamic terrorism",has_propaganda
"
“This is the new Sweden; the new, exciting dynamic, multicultural paradise that so many here in this assembly … have fought to create for so many years,” he said sarcastically",has_propaganda
"
Says President Recep Tayyip Erdogan, "" We will destroy all terror nests, one by one, in Syria, starting from Afrin and Manbij",has_propaganda
"
I don’t want to paint with a broad brush every immigrant is this, every African-American is that, every, you know, other person with different religious beliefs or whatever – that’s childish",has_propaganda
"
Oakland Mayor Libby Schaaf tweeted out an impending warning of the four-day raid last week, alerting targeted individuals to the imminent arrests, and infuriating Immigrations and Customs Enforcement (ICE) officials, who say that many more could have been caught if they hadn't been warned",no_propaganda
"
In the midst of the new discoveries revealed yesterday about the Uranium One case (see: FBI Uncovered Russian Bribery Plot Before Obama Approved Uranium One Deal, Netting Clintons Millions), “Confidential Source 1” has once again hired an attorney, Victoria Toensing, a former Reagan Justice Department official and former chief counsel of the Senate Intelligence Committee, to get his story out",no_propaganda
"How Many Child Rapists Did a Sanctuary City Mayor Tip Off?

The price of a sanctuary city for illegal aliens is paid in abused children",has_propaganda
"
You also agree to this site's Privacy Policy and Terms of Use",no_propaganda
"
In 2009, Obama turned his back on millions of dissidents in the streets of Tehran and other Iranian cities, who were peacefully protesting the rigged election of Mahmoud Ahmadinejad as president",has_propaganda
"” He claimed that the Trump administration’s “objectives are to weaken Iranian influence across the region broadly,” without discussing the means to accomplish those objectives",no_propaganda
"
At one point, one organizer told Patel he was being disrespectful",no_propaganda
" is coming, as our Kurdish allies occupy most of Syria's border with Turkey",no_propaganda
S,no_propaganda
"DOJ May Hit #Resistance Mayor Who Warned Illegal Criminals w/Obstruction of Justice

ICE had already called out Oakland's radical leftist boss for helping criminals and endangering ICE personnel by tipping them off that a raid was coming",has_propaganda
"

",no_propaganda
"
Meanwhile the Grenade Amnesty doesn't seem to have worked",no_propaganda
"
A Democratic mayor’s warning to illegal immigrants of an incoming ICE raid in northern California may have led to a number of illegal immigrants with violent and sex-related convictions evading capture and deportation",has_propaganda
" Keith Ellison (D-MN), aka Hakim Muhammad, recently defended his ties to Nation of Islam leader Louis Farrakhan, who recently paralleled Jews with termites",has_propaganda
"” It is ""hateful conduct"", apparently, to reference what Islamic texts themselves say",no_propaganda
"
But she is a Leftist, and the Left is increasingly anti-Semitic, so she will cruise to victory",has_propaganda
"
Iran state TV news presenter: Listen to leader of Nation of Islam chanting ""Death to America"" Farrakhan [in Farsi]: ""Death to…""
Audience: ""…America"" pic",has_propaganda
"
“The message they were trying to send with the event was opposite to the jokes he was making, and using people’s ethnicity as the crux of his jokes could be funny but still offensive",no_propaganda
"
That means turning our country into a hopeless hellhole where the native population is overtaxed and terrorized by warring foreign gangs",has_propaganda
"""
Hillary Clinton sat down with Recode’s Kara Swisher over the weekend to talk propaganda against her conservative political opponents and how mean, nasty and evil they have been in the past few months",has_propaganda
"
In the future everyone will be the subject of social justice crybullying for 15 minutes",has_propaganda
"”
Election Strategy: “You whip ’em up",has_propaganda
" troops in Niger, authorize a new U",no_propaganda
"”
The Times added:The Lubbock-based organization has been swamped with inquiries for months from parents seeking safer options for their kids in the aftermath of this year’s deadly school massacres, first in Parkland and then in Santa Fe, Texas",has_propaganda
"
We have only what little information the government told us then, which was not very much, considering the fact that Obama wanted to keep as much of this situation as secret as possible",no_propaganda
"
Often, by putting illegals into the system, it takes years to deport them, which costs the American people lots of money",has_propaganda
"
According to the indictment, beginning at least as early as 2009 and continuing until October 2014, Lambert conspired with others at “Transportation Corporation A” to make corrupt and fraudulent bribery and kickback payments to offshore bank accounts associated with shell companies, at the direction of, and for the benefit of, a Russian official, Vadim Mikerin, in order to secure improper business advantages and obtain and retain business with TENEX",has_propaganda
" combat troops from Iraq, giving rise to ISIS’s re-emergence in Iraq from its bases in Syria",has_propaganda
"
We don’t see eye-to-eye on everything, of course, but his faith and pastoral solicitude have for us been a light in the darkness and proof that God has not left us orphans",has_propaganda
"Israel Takes On the Shia Crescent

Despite Israel's repeated warnings, Barack Obama's reckless appeasement of the Iranian regime has enabled its rise as a hegemonic threat in the Middle East region as well as a threat to international peace and security",has_propaganda
"
Another excuse used by the Obama government was to bring them here to find their families already in the US",has_propaganda
"

The report’s release begins an information war, with prosecutors and many victims saying it’s the start of holding church leaders at the top accountable for the first time, while church lawyers and other advocates for the institution say the report depicts an era of another century, unfairly smearing today’s Catholicism in Pennsylvania",has_propaganda
"
Swedish police told the Danish tabloid Ekstra Bladet that the gang is trying to build a presence in both Malmö and Helsingborg",no_propaganda
"
Jabari, the military commander of Hamas, was allegedly responsible for, or instrumental in, multiples terrorist attacks on Israeli civilians and military personnel since the 1990s",no_propaganda
"
I’ve been praying that prayer even more earnestly in these past weeks as the Church in the United States has once again come face-to-face with its sins, with reports that former cardinal Theodore McCarrick, one of the most prominent Churchmen in the United States in the last quarter century, has been accused of abusing two minors and sexually harassing or assaulting a number of seminarians and young priests",has_propaganda
" border?
Should military force be used to stop the caravan of migrants marching toward the U",no_propaganda
"
Remember our saying, modern day fairy tales start with ‘once I am elected",no_propaganda
"
Her actions were quite clearly illegal, though she claimed that she had cleared her actions with lawyers beforehand, And now, a member of the #Resistance may actually end up fighting obstruction of justice charges",has_propaganda
" White Men, Most Of Them Radicalized""

Talk about an absolute hypocrite!
However, it comes as no surprise from a hypocrite who works for a hypocritical, lying, fake news outlet like CNN",has_propaganda
"
You also agree to this site's Privacy Policy and Terms of Use",no_propaganda
Facebook Bans Outline to Stop Jihadi Attacks on Americans,has_propaganda
"
If you go back on the last week we heard several things from the Justice Department, there’s no connection to uranium one",no_propaganda
"
The poor, the middle income",no_propaganda
"”
Louis Farrakhan Refers to the U",no_propaganda
"
© Claudio Reyes/AFP/Getty Images Catholic Church deals with sex abuse fallout
At the same time, Gainer released the names of 71 clergy and seminarians who've been credibly accused of sexual misconduct involving children dating back to 1947, apologized on behalf of the diocese and himself, waived any confidentiality agreements abuse survivors may have signed in legal settlements with the diocese, and released new guidelines for protecting children in the church",no_propaganda
S,no_propaganda
"President Donald Trump Proposes ""Simple Immigration Plan"": Illegals Have To Go!

On Monday, President Donald Trump proposed what he sees as an ideal immigration plan during a meeting with the King and Queen of Jordan at the White House",has_propaganda
"
Except when she's fighting for their rapists instead",has_propaganda
"Watch: Campus Commie Has Profanity-Laden Hissy Fit, Pours Beverage on FSU Republicans

Extreme leftists have been resorting to hysterical profanity-laden melodramatic hissy fits when they encounter people they disagree with",no_propaganda
"""
FULL: https://t",no_propaganda
"]
Editors’ note: In light of the skyrocketing phenomenon of Muslim migrants stabbing unbelievers in random stabbing sprees in Europe, as well as the calculated denial that leaders, authorities and media are enforcing about it, Frontpage has deemed it important to bring attention to the crucial steps America and the West must take to robustly confront the unceasing onslaught by Jihad and its leftist enablers",has_propaganda
"
The radical Shiite Iranian regime purported to come to the “rescue” of both countries from the Sunni terrorists, turning Iraq into a virtual vassal state of the largest state sponsor of terrorism in the process",has_propaganda
"
The arrests came despite a press release tweeted by Libby Schaaf, the Democratic mayor of Oakland, which noted that “multiple credible sources” told her ICE would be conducting the raids in the Bay Area",has_propaganda
"
While the Kurds were our most effective allies against ISIS in Syria, Turkey views them as a mortal peril and intends to deal with that threat",has_propaganda
"
The Auschwitz camp, which is in southern Poland, was a major and exceptional camp for detention, torture, and forced labor",no_propaganda
"” That’s been an important prayer for me in the time that I have been serving this archdiocese, well aware of our sins but equally aware of the strong and vibrant faith of this local Church",has_propaganda
"FBI Informant “Threatened” After Offering Details Linking Clinton Foundation To Russian Bribery Case

This report was originally published by Tyler Durden at Zero Hedge
While the mainstream media has largely ignored it, the scandal surrounding Russian efforts to acquire 20% of America’s uranium reserves, a deal which was ultimately approved by the Obama administration, and more specifically the Committee on Foreign Investment in the United States (CFIUS) which included Hillary Clinton and Eric Holder, is becoming more problematic for Democrats by the hour",has_propaganda
"
“This operation reflects ICE’s commitment to public safety through targeted enforcement efforts,” said Rebecca Adducci, field office director for ERO Detroit",has_propaganda
"""
take our poll - story continues below
Should military force be used to stop the caravan of migrants marching toward the U",no_propaganda
"
As reported by The Washington Times, the recent school shooting at Parkland, Fla",no_propaganda
"
“Dem Candidate Ilhan Omar Defending Tweet On ‘The Evil Doings Of Israel,’” by Frank Camp, Daily Wire, October 28, 2018:
take our poll - story continues below
Should military force be used to stop the caravan of migrants marching toward the U",has_propaganda
"
The grand jury's findings, including allegations against more than 300 priests accused of sexual abuse dating back to 1947, will likely be released this month after the state Supreme Court gave the green light",no_propaganda
"
I do think he would support anybody doing that stuff, Bill Nelson… But I don’t think he can say it just [be]cause he’s trying to get the moderates and the gun-toting people in North Florida…”
More Elections…
This is the seventh release in a series Project Veritas Action Fund began publishing in October 2018 exposing dishonesty and unethical conduct in elections across the country",no_propaganda
"
Article posted with permission from Sons Of Liberty Media

",no_propaganda
"
That’s all that matters to them",no_propaganda
"ICE arrests 20 in Kansas City during 4-day operation targeting criminal aliens

KANSAS CITY, Mo",no_propaganda
"
You may opt out at anytime",no_propaganda
"
“Obama ran down our options in Syria so thoroughly, by the time this administration took over,” said Andrew Tabler, senior fellow at the Washington Institute for Near East Policy",no_propaganda
"
And now this, finally, a bishop with the courage to look the beast in the eye and speak its name out loud",has_propaganda
"
We are talking about acts and actions which are not only in violation of the sacred promises made by some, in short, sacrilege, but also are in violation of the natural moral law for all",no_propaganda
"
But what if the Baghdad regime of Haider al-Abadi does not agree?
What if the Quds Force does not go home to Iran and the Shiite militias that helped retake Kirkuk refuse to enlist in the Iraqi army?
Who then enforces Tillerson's demands?
Consider what is happening in Syria",has_propaganda
"CNN's Don Lemon Contradicts Himself In Just One Sentence: ""We Have to Stop Demonizing People ",has_propaganda
"
A spokesperson for ICE gave Fox News examples of some of the unsavory characters who evaded officals during the raid",has_propaganda
"
We will defeat you politically, because we, my friends, we are the people",no_propaganda
"Who Is Behind the Internet Thought Police?

An article, “What the Red Pill Means for Radicals,” published on June 7 in the ironically named publication Fair Observer might have passed unnoticed as yet another uninformed, biased and ideologically motivated attack on all who ever get labeled “extremists",has_propaganda
"
CNN in turn dropped its lawsuit on the matter, which had ballooned into a test of press freedoms in the Trump era",has_propaganda
"
'You think President Kennedy should have resigned?
Do you believe President Johnson should have resigned?
Someone should ask you these questions because of the way you formulate the questions,' he jabbed",no_propaganda
"
At the very least, she should be fired for this",no_propaganda
"
You also agree to this site's Privacy Policy and Terms of Use",no_propaganda
"
He will do a fantastic job!
Thank you to Rex Tillerson for his service!
Gina Haspel will become the new Director of the CIA, and the first woman so chosen",has_propaganda
"
“The new CIA director was a key part of the torture program and its illegal cover-up",no_propaganda
"
Abrams and civil rights groups accused the winner, Republican Brian Kemp of purging thousands from voting rolls in that capacity",has_propaganda
"
Also in 2013, officer Cardan Spencer shot a mentally ill man in his driveway",has_propaganda
twitter,no_propaganda
"Is President Trump a Traitor?

The US Democratic Party is determined to take the world to thermo-nuclear war rather than to admit that Hillary Clinton lost the presidential election fair and square",has_propaganda
"

He praised the rapid response from WHO and Madagascar authorities that helped bring the outbreak under control, but warned that the danger was not over",has_propaganda
"

Kritarch Patti Saris thinks she runs immigration policy, right down to how many times someone can have their case reviewed, though she seems confused as to who will do the reviewing of those cases",has_propaganda
"
Now, even if police would try to search the killer cop’s apartment, it’s too late",has_propaganda
"11 Children Have Been Rescued From a Muslim Extremist-Run Compound In NM

Eleven children were rescued from a compound in New Mexico which was being run by armed Muslim extremists",has_propaganda
"
We will also further develop rules and processes to ensure fair and orderly press conferences in the future",no_propaganda
"
The presstitute media instead of protesting this attempt at a coup against the President of the United States, trumpet the accusation as self-evident truth",no_propaganda
"
Divorce records are typically public, but judges will often agree to seal them if both parties to the case agree and no one else objects",no_propaganda
"” Had anyone else but a cop walked into an apartment and killed an innocent man, do you believe that investigators would have said anything like this?
Attorney Stephen Le Brocq, who operates a law firm in the North Texas area sums up the treatment of Guyger perfectly when he says that “The affidavit isn’t written objectively, not at the slightest",has_propaganda
"” — CNN Communications (@CNNPR) November 16, 2018
More like a strong, lying, propagandizing press, right CNN?
President Trump responded to the order",has_propaganda
" Kelly was nothing but surreal, and honestly, he should be impeached over his frivolous ruling that demanded the White House reinstate CNN reporter Jim Acosta's press pass",has_propaganda
"Sore Loser: Stacey Abrams Ends Challenges In Georgia Gubernatorial Race - Won't Concede - Set To File Lawsuit

Defeated Georgia gubernatorial candidate Stacey Abrams finally ended her challenges on Friday and ended her challenges against Republican opponent Brian Kemp",has_propaganda
"
But Mr",no_propaganda
"
“The Court finds that the irreparable burdens on the private defendants’ First Amendment rights are dwarfed by the irreparable harms the States are likely to suffer if the existing restrictions are withdrawn and that, overall, the public interest strongly supports maintaining the status quo through the pendency of this litigation,” Lasnik wrote in his decision",no_propaganda
"
Completing this poll grants you access to Freedom Outpost updates free of charge",no_propaganda
"”
She also tweeted a link to a personal essay she wrote in February for Vanity Fair on the 20th anniversary of the investigation into the affair, in which she admitted that she suffers from PTSD over the fallout from the investigation and publicity, and that the #MeToo movement had changed her perspective on the affair and its aftermath",has_propaganda
"
Other than that, they have liberals and neo-cons running rampant",has_propaganda
twitter,no_propaganda
"
Mr",no_propaganda
"be/qSm1t3Uv9QI
Muhammad said he thought the photograph would be “damaging politically” if it were released and was afraid that someone might “break into his apartment” looking for it, like “that Watergate crap",has_propaganda
"
The order by Judge Kelly is a temporary one that lasts for 14 days",no_propaganda
"” Reached by TPM on Thursday, Muhammad said a “staff member” for the CBC contacted him “sort of in a panic” after he took the photo at a caucus meeting in 2005",has_propaganda
"
Jean Benoit Manhes, the deputy representative of Unicef, told the Irish Times: “Some escaped because they’re afraid of needles",no_propaganda
"
However, the White House has decided to comply, which I wonder just how dangerous a precedent this sets, and as a result, White House Press Secretary Sarah Sanders has issued a code of conduct for the White House press",has_propaganda
"
Speaking of Snowden, he decided to chime in on the newly appointed CIA director, but did not say anything about Pompeo becoming Secretary of State",no_propaganda
"
This public servant walked into an innocent man’s home and shot him dead",has_propaganda
"
Kritarch Saris has apparently seen the SCOTUS writing on the wall, and perhaps had an attack of her legal conscience and decided that she will acquiesce on the major issue, but fight on a minor issue",has_propaganda
"Pit Bull Journalist Hounds Keith Ellison Over Abuse Of Women - Watch Him Flee!

Investigative journalist Laura Loomer tracked down Rep",has_propaganda
"
It's not",no_propaganda
"Couple question why police waited so long to search New Mexico compound

(CNN) A New Mexico couple told authorities months ago they thought a missing Georgia boy and his fugitive father were living in a filthy compound on their property",has_propaganda
"
You also agree to this site's Privacy Policy and Terms of Use",no_propaganda
"
So why hasn’t the chief fired Gugyer, who has actually been charged, arrested, and admitted to killing an innocent man?
Like all those accused of a crime, Amber Guyger deserves her day in court",has_propaganda
"
Once the bacteria is resistant, the Madagascar healthcare system will be overwhelmed, and the disease will have control of the nation",no_propaganda
"
At a Friday hearing, Saris expressed concern that ICE had broken its word with Rombot after telling him in 2015 that he would ""be given an opportunity to prepare for an orderly departure"" before being deported",has_propaganda
"” DFL-endorsed candidate for attorney general of Minnesota Matt Pelikan also reacted to the story, calling the allegations “extremely troubling",has_propaganda
"
In other words, let’s just kick the can down the road and hope for a more reasonable Iranian regime in 13 years that would agree to extend the time limits",no_propaganda
"Imam Whose Son Was Training School Shooters Blasts Reporters On New Mexico Compound: “They Hate Islam”

It’s noteworthy that AP would carry this story at all; certainly, neither AP nor the rest of the establishment media is ever so solicitous of those whom they smear as “anti-Muslim” to allow us to tell our side of the story",has_propaganda
"

Years ago numerous Indonesian Christians came illegally to the United States and submitted asylum applications",no_propaganda
"
And if we complain about it, they call us racists and Islamophobes",has_propaganda
"
Thank you @FoxNews!
Statement from Jay Wallace below: pic",no_propaganda
"
We do have a police report, unlike the accusations against Brett Kavanaugh",no_propaganda
"
The imam said he was unaware of the training of the children for school shootings, but his mosque has been known to attract Islamic jihadis over the years",has_propaganda
"
This includes cops within the Dallas police department",no_propaganda
"
Quentin is a convicted felon who is not allowed to have a gun, even though he carried one everywhere",no_propaganda
"
And how does this poem end, again?
https://t",no_propaganda
"
“I will say this, look, nobody believes in the First Amendment more than I do and if I think somebody is acting out of sorts I will leave,"" Trump continued",has_propaganda
"”
Article posted with permission from The Free Thought Project

",no_propaganda
"Yikes!
Even John McCain is worried about Trump’s CIA pick

Personal Liberty Poll Exercise your right to vote",has_propaganda
"
In the aftermath of the September 11th attacks, our government squandered precious moral authority in a futile effort to produce intelligence by means of torture",has_propaganda
 Tedros,no_propaganda
"
The claims were rejected as unsubstantiated and the illegal aliens ordered deported",has_propaganda
"
When it comes to Ellison though, we know he is an effeminate pansy who simply does not want to answer to the American people and even seeks security to hide from a female report with a mic and a camera",has_propaganda
"
The Fifth Amendment has no business being brought up here",no_propaganda
"”
Yet, in the midst of all of this, don't forget that the FBI ignore the intelligence that was provided to them, just like they have in many cases, which, if they had acted, they may have saved the little boy's life",no_propaganda
"
It seemed like Chief Hall might not have been well informed on the law,” said Moore",has_propaganda
"
You may opt out at anytime",no_propaganda
"Deadly Plague Could MUTATE And Become Untreatable As It Spreads Globally

The pneumonic plague has already infected 2,000 in Madagascar and killed 143 in the country’s worst outbreak in 50 years",has_propaganda
"
Their key strategy is to label everything as fake news to build an excuse to delete Facebook pages that are dissenting voices",no_propaganda
"
The post read: “Well after 22 years in the fire service as a firefighter for Nottinghamshire, yesterday I had a phone call from the fire service saying that I’ve been suspended from duty with immediate effect and I had to hand in my on call alerter and photo I",no_propaganda
"
“I apologized to everybody in the world,” Clinton said of his public apology",no_propaganda
"
Our sincere thanks to all who have supported not just CNN, but a free, strong and independent American press",has_propaganda
"?
* John Bolton Richard Grenell Dina Powell Heather Nauert Ivanka Trump
Email *
Email This field is for validation purposes and should be left unchanged",no_propaganda
"
In Cruz’s eyes, Guyger going into an apartment that wasn’t her’s and killing an innocent man was simply a case of being in the wrong place at the wrong time—a tragic mistake that ruined two lives, according to Cruz",no_propaganda
"” Her comment came after another user pointed to comments made by Peter Daou, a Democratic strategist and former advisor to Hillary Clinton and John Kerry, who wrote in a tweet that the Kavanaugh accuser will be “attacked, smeared, and demonized” and that people must “believe women",has_propaganda
"
You also agree to this site's Privacy Policy and Terms of Use",no_propaganda
"More UK Sharia: Firefighter Suspended For Supporting Tommy Robinson

No one can say this is not what this is",has_propaganda
"
Any nominee for Director of the CIA must pledge without reservation to uphold this prohibition, which has helped us to regain our position of leadership in the struggle for universal human rights—the struggle upon which this country was founded, and which remains its highest aspiration",no_propaganda
"
Similarly, very little media attention was paid to the close relationship between Obama’s fundraiser and private mentor Tony Rezko and the Nation of Islam, even though Rezko’s role was business manager for Nation of Islam assets, such as the career of Muhammad Ali",no_propaganda
"
'I’m sorry to say I don’t have a definitive answer yet on the meaning of all of the events that led to the 1998 investigation,' Lewinsky wrote of the public humiliation that played out in seeming slow motion",no_propaganda
"
At issue is a large group of Indonesian Chinese Christians who fled a pogrom in Indonesia directed against them in the 1990s",has_propaganda
"
Then when Lesley is passed out, I take her to the closet and rape her",no_propaganda
"
“When the Trump Administration inexplicably gave the green light to distribute on the internet blueprints of 3D-printed, untraceable ghost guns, it needlessly endangered our children, our loved ones and our men and women in law enforcement,” Becerra said in a statement",has_propaganda
"
USA Today reported on the ruling:
WASHINGTON – A federal judge on Friday ordered the White House to restore CNN reporter Jim Acosta’s press badge, which had been revoked earlier this month after a contentious exchange at a news conference with President Donald Trump",has_propaganda
"
This news comes amid a surge in cases of plague in Madagascar, which is considered to be the “worst outbreak in 50 years” and now at “crisis” point",no_propaganda
"
take our poll - story continues below
Will Brett Kavanaugh be confirmed to the Supreme Court?
Will Brett Kavanaugh be confirmed to the Supreme Court?
Will Brett Kavanaugh be confirmed to the Supreme Court?
* Yes, he will be confirmed",no_propaganda
"

",no_propaganda
"
But seeking the top law enforcement job in Minnesota and running for statewide office should be a more daunting challenge because Ellison is an extraordinarily poor fit for the job",no_propaganda
2 million doses of antibiotics and released $1,no_propaganda
"Conspiracy: Muslim Photographer & Nation Of Islam Hid Photos Of Obama With Farrakhan Since 2008

The left-wing enemedia worked as furiously to cover up, censor and sanction Barack Hussein Obama’s jihad and violent left-wing connections as they do to manufacture and make up lies to destroy President Trump",has_propaganda
"More Independent Media To Be Shut Down

The very word “secrecy” is repugnant in a free and open society; and we are as a people inherently and historically opposed to secret societies, to secret oaths and to secret proceedings",has_propaganda
"
He will do a fantastic job!
Thank you to Rex Tillerson for his service!
Gina Haspel will become the new Director of the CIA, and the first woman so chosen",has_propaganda
"
“I can’t do that because there are both local, state and federal laws that prohibit me from taking action",no_propaganda
" Acosta on one occasion, for questions he deemed overly aggressive or grandstanding",has_propaganda
"
Wilson's blueprints had been posted on Defcad before the court order took effect and had already been downloaded thousands of times",no_propaganda
"
If they're prepared to lie this shamelessly, what else are they lying about?
take our poll - story continues below Should Jim Acosta have gotten his press pass back?
Should Jim Acosta have gotten his press pass back?
Should Jim Acosta have gotten his press pass back?
* Yes, he should have gotten it back",has_propaganda
"
I know the Senate will do its job in examining Ms",no_propaganda
"Humanity’s WIPEOUT Foreshadowed?
World Health Chief: Global Pandemic Imminent

According to a World Health Organization doctor, a global pandemic is imminent, and no one will be prepared for it when it hits",has_propaganda
"The US Is Blatantly Telling Lies

It’s no secret that the Trump administration has a strong distaste for Iran",has_propaganda
"” Defense lawyers have said that the five adults were exercising their constitutional rights to practice their religion and own firearms, and that the group is being discriminated against because they are black and Muslim",no_propaganda
"
You also agree to this site's Privacy Policy and Terms of Use",no_propaganda
 Trump often lobs insults at journalists and encourages a free-for-all format when taking questions from reporters,has_propaganda
"
Iran was found to have slightly exceeded the limit on its stock of heavy water, but has remedied the problem to the IAEA’s satisfaction",no_propaganda
"Citing ‘Adverse Conduct’ Police Finally Fire Amber Guyger for Killing Botham Jean

Dallas, TX — After the Dallas police department refused to fire an officer who admitted to killing an innocent man, outrage erupted, and rightfully so",has_propaganda
"
Earlier this week, I wrote an article about how “sexual harassment is rampant in the halls of Congress”, and that was before a female radio anchor named LeeAnn Tweeden revealed that Al Franken had “forcibly kissed” and groped her during a USO tour in 2006",has_propaganda
"”
Exactly what “investigative process” needs to happen before they can fire her remains unclear as this public servant admitted to killing an innocent man in his own home",has_propaganda
 Lasnik in Seattle,no_propaganda
"
If journalists can't conduct themselves according to these rules, then there is no other option but to",no_propaganda
"
But Ramzi said her husband was planning to perform a ruqya -- an Islamic practice involving prayer that is believed to help rid a body of illness",no_propaganda
"
In a March essay for Vanity Fair magazine, Lewinsky wrote that 'what transpired between Bill Clinton and myself was not sexual assault, although we now recognize that it constituted a gross abuse of power",has_propaganda
"
Wahhaj met Mahmud Abouhalima when he came to the site to raise money for Muslims in Afghanistan",no_propaganda
"
“This severe and unprecedented punishment is the culmination of years of hostility by President Trump against CNN and Acosta based on the contents of their reporting — an unabashed attempt to censor the press and exclude reporters from the White House who challenge and dispute the president’s point of view,” the suit says",no_propaganda
