text,labels
"Holtz-Eakin said, ""We were looking for efficiencies in delivery a la Managed Medicaid.""",no-bias
That’s what it was about.”,contains-bias
"The development came hours after two additional packages were discovered, one addressed to Sen. Cory Booker (D-N.J.), and the other to former Director of National Intelligence James Clapper.",no-bias
The indictment does not mention whether Mr. Stone or any other Trump associate knew about the Russian operatives’ plans before they hacked the Democrats.,no-bias
The elephant trophy decision drew national headlines and a fierce response from celebrities and others across social media.,no-bias
"""This kind of public outcry ... is indicative of how this piece of legislation flies in the face of values that people all across America strongly support,"" said White House Press Secretary Josh Earnest.",no-bias
"It's going to be polarizing the entire state. And that's exactly what happened.""",no-bias
Political observers have predicted that the 68-year-old congressman will likely hold on to his seat.,no-bias
"A grand jury in San Diego indicted the Hunters on charges of filing false campaign finance records, saying the couple misused more than $250,000 after a two-year investigation.",no-bias
"Republicans must be willing to take these challenges head on with new leadership, fresh ideas and a different approach.”",no-bias
"Donald Trump assumed the nation’s highest office Friday as the 45th president of the United States, vowing in a tough inaugural address to restore prosperity and “fight” for the country “with every breath.”",no-bias
"Mr. Trump signed it on Friday night, restoring normal operations at a series of federal agencies until Feb. 15 and opening the way to paying the 800,000 federal workers who have been furloughed or forced to work without pay for 35 days.",contains-bias
"Several of the packages went through a U.S. postal facility in Opa-locka, which is less than 10 miles from Aventura.",no-bias
"The authorities made at least 47 arrests after demonstrators tossed bottles toward police officers, some of whom used pepper spray to subdue some protesters.",no-bias
"""I know how hard this job can be.",no-bias
"""The fact is that every day that passes, Iran gets closer and closer to a nuclear bomb,” Netanyahu says.",no-bias
"If true, Mr. Schiff said, the allegations “would constitute both the subornation of perjury as well as obstruction of justice.”",no-bias
"The court only allows the data to be queried when there is a reasonable suspicion, based on specific facts, that the particular basis for the query is associated with a foreign terrorist organization.“",no-bias
"Mr. Page did not list what testimony he considered false by Mr. Comey, who was fired by Mr. Trump as director of the F.B.I., or Mr. Brennan, the former director of the C.I.A., who stepped down when President Barack Obama left office in January.",no-bias
"At a rally in Iowa, Clinton said that if the president can't come to terms with Pelosi, there should be no deal.",no-bias
"Senator Lamar Alexander, Republican of Tennessee, wrote an opinion article in The Washington Post suggesting three ways out: Grant the president the $1.6 billion for border security that he requested, without wall funding, plus an additional $1 billion for security at ports of entry; approve a bipartisan bill linking wall funding with protection for young immigrants brought illegally to the country as children; or resurrect the 2013 comprehensive immigration overhaul that included huge increases in border security measures, sweeping changes to immigration law and a pathway to citizenship for the nation’s 11 million undocumented immigrants.",no-bias
Other Democrats said they did not see the fight resonating strongly outside New York and did not expect it to become a defining campaign issue.,no-bias
"""For me, I love the idea we have freedom of speech.",no-bias
“Who’s gonna pay?” he asks.,no-bias
“We’re pleased that the Office of Special Counsel has delivered its report to the Attorney General pursuant to the regulations.,no-bias
"She said she supported trade adjustment authority to protect American jobs, but otherwise did not delve into details.",contains-bias
"In the newly filed court papers, prosecutors and lawyers for both Jesse Jackson Jr. and Sandra Jackson said they were willing to proceed with the cases with Wilkins presiding.",no-bias
"Mr. Santorum, at another appearance on Saturday, in Columbus, Ohio, called the idea of schools being run by the federal government or by state governments “anachronistic.”",no-bias
"During that trip, he was photographed at a gala sitting next to the Russian president, Vladimir V. Putin.",no-bias
"The 10-year-old lawsuit, argued in lively exchanges at the court Tuesday, claims that Wal-Mart Stores Inc., the world's largest employer, favors men over women in pay and promotions.",no-bias
"Joining them was Ivanka’s husband, Jared Kushner, who will serve as an unpaid senior adviser.",no-bias
Plus Obama is nominating ATF Acting Director Todd Jones to officially lead the agency,no-bias
"Rother's thinking, according to the paper, is that tax increases alone can't keep the program's $2.6 trillion trust fund from running out of money, so benefit cuts must be included as well.",no-bias
"But Mr. Corker is part of a group of Republicans who say the party will ultimately have to yield to the Obama demand of higher tax rates for top earners, potentially back to the levels that prevailed under President Bill Clinton.",no-bias
"Trump fired Secretary of State Rex Tillerson earlier this year, and Tom Price stepped aside as secretary of health and human services last fall amid ethical questions about his travel practices.",no-bias
"Sanders and the DNC chairwoman have been at odds for months, with Sanders’ team long accusing her of helping now-presumptive nominee Clinton.",no-bias
"Mr. O’Rourke, asked if he supported impeaching Mr. Trump, said he believed the president and his 2016 campaign “at least sought to collude with the Russian government to undermine our democracy” and that Mr. Trump “sought to obstruct justice” once in office.",no-bias
"“Hillary Clinton lied many times to the FBI, and nothing happened to her.",contains-bias
There won’t be amnesty inside it.”,no-bias
"Fox News obtained a letter sent from Hunter's attorney, Gregory A. Vega, to U.S. Deputy Attorney General Rod J. Rosenstein on Aug. 6 asking him to postpone the indictment.",no-bias
"“For the longest time we were saying, this is becoming a problem for us.”",no-bias
"""The time for political games has long passed.",no-bias
"Mr. Sestak, a retired admiral and two-term House member, was already planning a run.",no-bias
"The NCAA, whose headquarters is in Indianapolis, also has expressed concern about the law, as figures in corporate America and Hollywood voice their opposition.",no-bias
Trump on Tuesday specifically cited Republican National Committee Chairman Reince Priebus' concerns about his involvement.,no-bias
"He argued that if banks and members of Congress can have protection, schools across America should be afforded the same security.",no-bias
"During the campaign, he promised a “great, great” wall made of reinforced concrete that would rise 30 feet or more and extend so far underground that it would be impossible to tunnel underneath.",contains-bias
“The game will go on.”,no-bias
The White House and Mr. Boehner’s office issued identical statements afterward that said “the lines of communication remain open.”,no-bias
"Vicente Fox, Mexico’s president from 2000 to 2006, said on Wednesday that the invitation from Mr. Peña Nieto was a mistake and that Mr. Trump should never be trusted in the country because of the way he has demonized its people.",contains-bias
"Mr. Pence did not directly answer whether the law might protect, for example, a Christian florist who denied service to a gay couple.",contains-bias
"Sestak said he almost interrupted Clinton to tell him Clinton that ""I am going to decide to get into this or not only depending upon what's good for Pennsylvania's working families and not an offer.",no-bias
"She and other Democrats disputed the claim that taxpayers will pay for campaigns, noting that money for political campaigns would come from a surcharge on federal settlements made with banks and corporations that run afoul of the law.",no-bias
"I don’t like that language, I wouldn’t use that language. ",no-bias
But Mr. Romney’s campaign is also trying hard to make sure that the convention projects an image that swing voters in battleground states will find appealing.,no-bias
"Alabama’s state auditor, Jim Ziegler, told The Washington Examiner that the women’s claims were “much ado about nothing” and said that Mr. Moore had done nothing “immoral or illegal.”",no-bias
"""Progressivism,"" he declared, ""is eating the Constitution.""",no-bias
"""I am honored to have Sheriff Arpaio's support for my presidential campaign and our shared goals of fighting border crime with more personnel, border fencing and surveillance.",no-bias
She said she had asked the photographer to pull the images.,no-bias
"“He was not out,” Mr. Hutchinson said of the teacher.",no-bias
"He joins an already crowded 2016 Republican field, and will likely enlist support from the party's far right wing, where he faces competition from Sen. Ted Cruz (R-Texas), who has positioned himself as a tea party favorite.",contains-bias
"Police shut down the streets for blocks around the field early Wednesday, and a helicopter was flying overhead.",no-bias
"It's now time to govern. The election is over,"" he said on NBC's ""Meet the Press.""",no-bias
Some of the most debated provisions are intended to reveal who funds online political ads and finances so-called dark-money groups.,no-bias
“I went too far.,no-bias
"""The president didn't do this because of the politics.",no-bias
"""While Colorado reaps millions from the sale of pot, Nebraska taxpayers have to bear the cost.""",contains-bias
"The founder of Lieberman’s law firm ― Kasowitz, Benson, Torres & Friedman ― is one of the president’s top lawyers.",no-bias
"The continuing controversy over the attack, which resulted in the deaths of Ambassador J. Christopher Stevens and three other Americans, has cast a cloud over Mrs. Clinton’s final months at the State Department.",no-bias
"In response to Mr. Obama, House Republicans said the Democratic-controlled Senate should take up some 16 House-passed measures; most would attack federal regulations or spending and would have long-term impact, analysts say, but they would not spur job creation in the coming year or two.",no-bias
"""Everybody's going to get their say, and they've giving it.""",no-bias
"Americans who want a great businessperson in the White House should look for someone who isn’t Trump, Bloomberg said.",no-bias
"""Trump says he wants to run the nation like he's running his business?",no-bias
WASHINGTON — A young Republican congressional aide resigned Monday after her Facebook post berating President Obama’s daughters for their attitude and outfits during the annual White House turkey pardon became a sensation on the Internet.,contains-bias
"He added, “Needless to say, the war in Afghanistan was not ‘a war of Obama’s choosing.’",no-bias
It's not about your quality of life. It's not about your jobs. It's about some phony ideal.,contains-bias
"President Obama and Gov. Chris Christie, Republican of New Jersey, will reprise their pre-election tour of the coastal areas ravaged by Hurricane Sandy on Tuesday, a White House official said Friday morning.",no-bias
But the attack on McCain's accounting was part of the assault nonetheless.,contains-bias
"They were orchestrated by a Christie ally at the Port Authority of New York and New Jersey, David Wildstein, along with one of Christie's deputy chiefs of staff, Bridget Kelly, and his then-campaign manager and top political adviser, Bill Stepien.",contains-bias
"The White House has fought against the bill for months, to no avail.",no-bias
"“You can bet if the shoe were on the other foot and a Democratic president was under investigation by the FBI the Republicans would be howling at the moon about filling a Supreme Court seat in such circumstances.""",contains-bias
"""I could see the men going forth and the women in the store stayed in the basic positions they were always in,"" Dukes once told an interviewer.",contains-bias
"On May 26, 2009, The Connecticut Post, a Bridgeport newspaper that is the state’s third-largest daily, described Mr. Blumenthal as “a Vietnam veteran.”",no-bias
"The Constitution grants the House the power to impeach executive branch officials for “treason, bribery or other high crimes and misdemeanors,” but what constitutes such crimes has traditionally been defined by the majority party of the House.",no-bias
"As a result, Clinton experienced double vision and wore glasses with a Fresnel prism for two months.",no-bias
Russia was expelled from what was then the Group of Eight after its annexation of Crimea from Ukraine.,no-bias
"But not even Gillespie, when he was asked by a reporter where he was going before he cut himself off, could resist getting some digs at Biden.",no-bias
The New Jersey state legislature is also investigating the lane closures.,no-bias
"And we certainly don’t shadow ban based on political viewpoints or ideology,"" the tech giant said in a statement.",no-bias
"Beginning in August, senior State Department officials held negotiations with Mrs. Clinton’s lawyers and advisers to gain access to her personal email records.",no-bias
"A lawyer for Mr. Grimm, William McGinley of Patton Boggs, confirmed in a statement that prosecutors intended to file criminal charges against his client and said that Mr. Grimm “asserts his innocence” and that the investigation was “a politically driven vendetta.”",no-bias
"Political observers in Arizona cautioned that the governor is deliberate and not prone to act hastily, despite the growing calls from business, politicians of all stripes, and civil rights groups for a veto.",no-bias
"The Republican demand and the barbed response of the committee’s chairman, Representative Adam B. Schiff, echoed well outside the wood-paneled House hearing room.",contains-bias
Mr. Mattis was the primary author of a new American defense strategy whose central goal was to take on “revisionist” powers — an approach that some of Mr. Trump’s former advisers say the president never fully comprehended.,contains-bias
"Rep. Jared Polis (D-Colo.), a vocal supporter of drug policy reform who has sponsored multiple bills seeking protection for state-legal marijuana businesses and advocated full-scale federal legalization of the drug, told HuffPost that Nebraska and Oklahoma attempting to overturn the will of Colorado's voters is ""outrageous.""",no-bias
"In a statement released Tuesday, he decried the Obama administration’s decision to use foreign aid to promote rights for gays and lesbians abroad.",no-bias
"“These ads, and the stories of the people in them, give voice to the nagging doubts that many Jewish voters feel about President Obama.",contains-bias
"“For one thing, this proposal does not include the permanent solution for the Dreamers and TPS recipients that our country needs and supports.”",no-bias
"The announcement prompted a flurry of responses, from Democrats praising his statements to Republicans decrying them.",no-bias
"Baron added that the use of private e-mail accounts is meant to be reserved only for emergencies, such as when a department's server is not working or compromised.",no-bias
"The $6,400 figure is based on a study of one of Ryan’s earlier plans for Medicare, which he has since changed to make it more bipartisan.",no-bias
Several justices had practical concerns.,no-bias
"Jack Levin, the chief executive of yFrog, the Twitter-affiliated image and video service that was used to upload the photo, said in an interview on Wednesday that his company did not have reason to believe that its user passwords were exposed or stolen.",no-bias
The state’s four legislative caucuses have said that they believe all four would have to agree for a special session to be scheduled.,no-bias
"The Guardian reported Wednesday that the National Security Agency had obtained a court order to collect phone records from Verizon Wireless customers, while The Washington Post reported Thursday of the existence of a program launched in 2007 called PRISM, which tracks information from nine leading U.S. Internet companies: Microsoft, Yahoo, Google, Facebook, AOL, YouTube, Apple, PalTalk and Skype.",no-bias
"Trump’s personal lawyer John Dowd later said he was the one who wrote that tweet, saying he “did not mean to break news.”",no-bias
"""Both Time and Newsweek have been doing this to conservatives for years.",no-bias
I don't believe that's what we're here to do ... We're not here to serve the earth.,no-bias
"Dallas Tea Party founder Phillip Dennis said ""there was no proof"" of racist behavior at the event and that the movement welcomes minority members.",no-bias
The charge against Sandra Jackson carries a maximum of three years in prison.,no-bias
"Within hours of Mr. Mueller’s completing his investigation, Senator Elizabeth Warren and the campaign arm of House Democrats were already placing ads on Facebook demanding the full report’s release, with the Democratic Congressional Campaign Committee seeking 100,000 signatures for its online petition.",no-bias
"Two of the named plaintiffs, Christine Kwapnoski and Betty Dukes, attended the argument.",no-bias
"On Monday, state Senate President Pro Tem David Long and House Speaker Brian Bosma, both Republicans, held a press conference to further explain the law.",no-bias
“Judge Roy Moore is winning with a double-digit lead.,no-bias
"""When the Department asked former Secretaries last year for help ensuring their emails were in fact retained, we immediately said yes,"" he said.",no-bias
"Mr. Trump signed the package into law on Friday anyway to avoid a second government shutdown after the impasse over border wall funding closed the doors of many federal agencies for 35 days and left 800,000 workers without pay.",no-bias
"As a backstop, to ensure savings, the law creates a Medicare cost control board.",no-bias
"“It is garbage, complete and utter lies,” Cruz said about the National Enquirer article alleging that he has had multiple affairs.",contains-bias
"Dominique McCoy, who attended the smaller meeting, told The Huffington Post that Holder said change wouldn't happen overnight.",no-bias
Patrick has consistently said that the pick to succeed Kerry should not run in the general election slated for June 25.,no-bias
White House officials rejected criticism from across the ideological spectrum that Mr. Trump was creating a precedent that future presidents could use to ignore the will of Congress.,no-bias
"America is an idea. America is an idea that sets people free.""",no-bias
"The U.S. is not the only country to grant birthright citizenship, with Canada and a number of Latin American countries also doing so, but the issue has long been a contentious one in the U.S. -- particularly for those seeking to restrict illegal immigration into the U.S.",no-bias
"The House Republican leader, Representative Kevin McCarthy of California, also criticized the legislation.",no-bias
"“The world tells Israel, wait, there's still time.",no-bias
"“The decision to fire Special Agent Strzok is not only a departure from typical bureau practice, but also contradicts Director Wray’s testimony to Congress and his assurances that the F.B.I. intended to follow its regular process in this and all personnel matters,” Mr. Goelman said.",contains-bias
"The memorabilia includes a football signed by U.S. presidents, a Michael Jackson fedora, and memorabilia of Martin Luther King Jr., Malcolm X, Jimi Hendrix and Bruce Lee -- all from a company called Antiquities of Nevada.",no-bias
"""Who are you!"" the seven-term congressman demands.",contains-bias
"There's only one way out: open the government, Mr. President, and then Democrats and Republicans can have a civil discussion and come up with bipartisan solutions.""",no-bias
"Mr. Bloomberg began exploring his own presidential bid, as an independent, in part to block Mr. Trump from being elected.",no-bias
"The lawsuit alleges that the company's corporate culture, described in court Tuesday as the ""Wal-Mart Way,"" fosters the advancement of male workers over their female counterparts.",no-bias
"House Minority Leader Nancy Pelosi (D-Calif.) tweeted about her opposition to the restaurant, and West Hollywood bar The Abbey introduced a ""Chick-for-Gay"" sandwich as a protest against the chain.",no-bias
"The criteria directed the IRS to conduct a more intensive review of applications for tax-exempt status from groups with the name ""tea party"" or ""patriot.""",no-bias
"""We would have done very well.",no-bias
The business community has said that a ruling for the women would lead to a flood of class-action lawsuits based on vague evidence.,no-bias
"Barr and Deputy Attorney General Rod Rosenstein on Sunday concluded, though, that Mueller’s report did not contain sufficient evidence to establish that Trump committed obstruction of justice.",no-bias
"And an amendment sponsored by Representative Raul Ruiz of California would prohibit federal funds from being spent at businesses owned or controlled by the president, the vice president or any cabinet official.",no-bias
"""None of those persistent problems was caused by the Tea Party movement, yet the principles of the Tea Party are exactly what's needed to wind down the multigenerational destruction in the African-American community.",contains-bias
"""Then in the next breath, you say, well, now these supervisors have too much discretion.",no-bias
The 225-page report also called for states to require schools to conduct a safety assessment and for a pilot program to be created assessing mental health as a pre-indicator for violence.,no-bias
"In their letter to Ryan, the scholars make clear they are not objecting to his speaking on campus, but rather his recent comments defending his budget on Christian grounds.",no-bias
"Scalise, R-La., like other members of leadership, is assigned a full-time security detail from U.S. Capitol Police, who guard him in Washington and at home in his district.",no-bias
It was deleted within minutes of being sent.,no-bias
"On Tuesday, Dukes walked out of the courthouse full of confidence and poise saying she feels no anger toward her bosses or anyone else.",no-bias
"The same day, Bill Oesterle, the chief executive officer of Angie’s List, said his company would abandon a deal with Indiana and Indianapolis to expand its headquarters.",contains-bias
That cable is seen as one of the vital warnings sent out of Libya in the months leading up to the attack.,no-bias
"The question, in some respects, is not what's missing from the set of ideas, but what took the administration so long to get to this point.",no-bias
The same kid who got stopped on the New Jersey freeway is now the attorney general of the United States.,no-bias
"“These are not hoax devices,” he said.",no-bias
The image is too disturbing.,no-bias
"Patti Davis, the daughter of Ronald Reagan, could relate.",no-bias
"Democrats also re-elected Representative Steny H. Hoyer, 77, of Maryland as whip, the No. 2 position, as well as Representative James E. Clyburn, 76, of South Carolina in the No. 3 spot as the assistant Democratic leader.",no-bias
"In the current political environment involving Mr. Akin’s comments, a decision by Mr. Romney to accept the party’s abortion plank will open his campaign to attacks from his rivals that he is out of step with moderate, independent voters.",no-bias
And not on a trivial matter.,no-bias
Thank you so much.,no-bias
"“You know, we’ve been married less than a year.”",no-bias
"The organization made multiple requests of Trump Jr., asking him to provide his father’s tax returns and suggesting the candidate refuse to concede if he lost the election to Democratic opponent Hillary Clinton.",no-bias
"Although no formal charges have been filed yet in the case, two of the law enforcement officials said there was a high likelihood that Mr. Sayoc would be prosecuted at least in part in Federal District Court in Manhattan. ",no-bias
"A few hours before Mrs. Clinton’s remarks, Mr. Sanders repeated his challenge to her to oppose the trade agreement.",no-bias
"“We need strength and decision-making and authority back in the Oval Office,” he said.",no-bias
"Mark Mattioli, the father of one Newtown shooting victim, also spoke after Hutchinson's announcement to applaud the review effort.",contains-bias
"Some of the more experienced Republicans tried to resist talking about Biden’s behavior, knowing it would come across as complaining.",no-bias
"In his remarks, Mr. Obama said it was still unclear to the authorities whether there was a direct link between the gunman and international terrorist groups.",no-bias
"Human Rights Campaign President Chad Griffin said that, because of today’s ruling, “committed and loving gay and lesbian married couples will now be treated equally under our nation’s federal tax laws, regardless of what state they call home.”",contains-bias
"Netanyahu was invited to speak in front of a joint session of Congress by House Speaker John Boehner (R-Ohio), who did not seek approval from the White House before sending the invitation.",contains-bias
"U.S. Reps. John Lewis, Andre Carson and Emanuel Cleaver said some demonstrators, many of them tea party activists, yelled a racial epithet as the black congressmen walked from House office buildings to the Capitol.",no-bias
"""I'm only interested in Libya if we get the oil,"" Trump said.",no-bias
"The Clintons' effective federal tax rate for 2014 was 35.7 percent, while the effective tax rate for federal, state and local taxes was 45.8 percent.",no-bias
Sestak brought the issue to the surface when he alluded to a job offer early in his primary run.,no-bias
"But in recent days, it has come under intense criticism from activists, lawmakers and business interests both in Arizona and nationally.",no-bias
The president's endorsement reflects their desire to unify as the general election battle between Clinton and presumptive rival Trump intensifies.,no-bias
"Mr. Ryan’s budget plan was approved in March by the House Budget Committee, of which he is chairman.",no-bias
Republicans also used the charge that Obamacare raided Medicare as a primary attack line in the 2010 congressional elections.,contains-bias
"“Mitt Romney and Paul Ryan have always been fully committed to repealing Obamacare, ending President Obama’s $716 billion raid on Medicare, and tackling the serious fiscal challenges our country faces,” said Lanhee Chen, the policy director for the Romney campaign.",no-bias
"Among those items were a $5,000 football signed by American presidents and two hats that once belonged to Michael Jackson, including a $4,600 fedora.",no-bias
She sees it as a paperwork bother more than a financial issue.,no-bias
"“Man, that sounds like the Keystone Pipeline to me,” he said, referring to the proposed cross-country oil pipeline that the president has so far declined to approve.",no-bias
"All together, 12 crude explosive devices have been found since Monday, sent through the mail to a host of Democrats and other prominent figures who have been among Mr. Trump’s most vocal detractors. ",no-bias
"Mr. Weiner, one of Congress’s most enthusiastic users of social media to engage with constituents and supporters, said he believed his Twitter account, or a related photo-sharing site, had been infiltrated by a hacker or a prankster, who had then sent the offending photo out late Friday.",no-bias
"James B. Comey, the former F.B.I. director, had notified Congress shortly before the 2016 election about the existence of newly discovered emails that could be relevant to the closed investigation into Mrs. Clinton’s use of a private email server while secretary of state.",no-bias
There’s nothing wrong in this country that we can’t fix.”,no-bias
"“I must leave all of my options open because, above all else, we must make America great again!” he said.",no-bias
I don’t think the proper response is to arm all the projectionists in the movie theaters or all the vendors in the mall.”,contains-bias
“Greatest Witch Hunt in the History of our Country!” he wrote on Twitter. “NO COLLUSION!”,contains-bias
Sen. Bernie Sanders (I-Vt.) confirmed on Wednesday that Hodgkinson had volunteered for his presidential campaign.,no-bias
The group sent a letter to Rep. Ryan in advance of his appearance on the Catholic campus on Thursday morning to give the Whittington Lecture.,no-bias
"“He told me that he was here because he was concerned about everything that was going on and he wanted us to voice our opinions and what did we want to change, and that he was going back to the White House to report so we can get some funding, so we can get a game plan on how to help our community,” Angela Whitman told HuffPost.",no-bias
WASHINGTON — It is a lesson politicians never seem to learn from others’ mistakes: The microphone is always on.,no-bias
"If Ryan had replaced her, it would have become all white men.",no-bias
"Federal prosecutors say Jackson, who resigned from Congress in November amid the investigation and health issues, used campaign money to buy items including a $43,350 gold-plated men's Rolex watch and $9,587.64 worth of children's furniture.",no-bias
"At 9:24 p.m., Ms. Nuland, reading the latest draft, complained in an e-mail, “These don’t resolve all my issues or those of my building leadership.”",no-bias
Trump said earlier this year that he fired Flynn only for lying to Vice President Pence about the issue.,no-bias
The meeting was brokered by music publicist Rob Goldstone who promised the campaign information.,no-bias
"“Those subpoenas will be designed to maximize our chance of getting the information that we need,” Mr. Schiff told reporters during a breakfast hosted by The Christian Science Monitor.",no-bias
"While the Democratic presidential candidate declined to comment on whether her comments were appropriate, he said on ABC he agrees Trump is a ""total opportunist"" and said ""the record is quite clear that he lies just a whole lot of the time.""",contains-bias
"“I’m a believer in following the plain text of the Constitution, and I think in this case, the 14th Amendment is pretty clear, and that would involve a very, very lengthy constitutional process.”",no-bias
"The moment now turns to Nancy Pelosi and Chuck Schumer. The country is watching.""",no-bias
"Stone ― who worked on presidential campaigns for Nixon, Ronald Reagan, Bob Dole and others ― took credit for Donald Trump’s presidential run and served as an informal adviser after he left Trump’s campaign in August 2015.",no-bias
Thousands of people asked about them.,no-bias
U.S. and Iranian officials reported progress in negotiations this week on a deal that would clamp down on Tehran's nuclear activities for at least 10 years but then slowly ease restrictions.,no-bias
"""Democracy cannot pick crazy people that doesn't know what's going on in the world today,"" he said.",contains-bias
"In the House, a flurry of redistricting decisions appears to be working as of late in the Democrats' favor, though the chaotic process has stung both parties repeatedly.",no-bias
"Some expressed concern that Trump, who previously flirted with a possible Republican presidential bid before shelving the idea, would not definitively rule out running as a third-party candidate.",contains-bias
"WASHINGTON — The Internal Revenue Service official who first disclosed that the agency had targeted conservative groups for special scrutiny, and in doing so ignited a controversy that has ensnared the White House, denied on Wednesday that she had ever provided false information to Congress.",no-bias
"“Cancel the Putin meeting. Now,” Schumer tweeted Friday.",no-bias
"Trump swiftly responded Tuesday, telling the Times it was “highly inappropriate that a United States Supreme Court judge gets involved in a political campaign.”",contains-bias
"“I’m honored to get the ability to meet with him and discuss it, and I want to thank him for being such a supporter of this issue.”",contains-bias
"“I continue to believe that obstruction of justice is the clearest, simplest and most provable high crime and misdemeanor committed by Donald J. Trump,” Mr. Sherman said in a statement.",contains-bias
The sheriff has called the Justice Department’s action an attempt to intimidate him and he has said he does not engage in racial profiling.,no-bias
"The administration was quick to highlight comments from Mark Zandi, chief economist for Moody’sEconomy.com, projecting that the Obama tax deal would increase economic growth next year by 1.25 percentage points and create 1.6 million jobs.",no-bias
"But the recommendation that states allow non-law enforcement officers, such as teachers and principals, to carry guns in schools would essentially eliminate gun-free school zones.",no-bias
"House conservatives — lacking a rationale to fight Mr. McCarthy, a well-liked member of leadership who has raised millions of dollars for Republican incumbents — have begun protesting that his voting record is actually to the left of Mr. Cantor’s.",contains-bias
"BERKELEY HEIGHTS, N.J. — President Trump said on Saturday that conservative voices were being unfairly censored on social media, hinting that he might intervene if his allies’ accounts continued to be shut down.",contains-bias
"Whatever we think about the war, whatever we call it -- Afghanistan or Iraq -- we owe our military men and women unconditional support.""",no-bias
"Sen. Cory Gardner, R-Colo., head of the Senate GOP campaign arm, called the allegations “deeply troubling” and said: “If these allegations are found to be true, Roy Moore must drop out of the Alabama special Senate election.”",contains-bias
"A male suspect was arrested in Florida on Friday morning in connection with the rash of suspicious packages sent to prominent Democrats nationwide, law enforcement sources confirmed to Fox News.",no-bias
But Steele is not an anti-war Democrat. Nor is he a pundit.,no-bias
"In blunt and unvarnished terms similar to the language used during his nomination acceptance address last summer, Trump on Friday lamented the jobs lost to foreign rivals – he described “rusted out factories scattered like tombstones” across the land – and the crime in America’s cities.",contains-bias
Feinstein is a ranking member of the Senate Judiciary Committee.,contains-bias
"The 76-year-old Pelosi, in the months prior to the Nov. 8 elections, repeatedly vowed that her party would retake control of the lower chamber, despite needing to gain roughly 35 seats.",no-bias
He said he wants to use an executive order to end the practice by which children born in the U.S. of non-citizen or illegal immigrant parents are immediately a citizen.,no-bias
"However, Brown lost his re-election bid in November to Democrat Elizabeth Warren.",no-bias
"""I attribute [the win] to God... God acted through the people on my behalf.""",no-bias
"Ms. Lerner has become a person of intense interest to Congressional investigators, who insist that she made, at best, incomplete statements when she said she first learned that her subordinates had singled out Tea Party groups after reading news media reports last year.",contains-bias
"""When the dust settles, he will be vindicated,"" McGinley added.",no-bias
"Hours before his departure, Mr. Obama posted on Twitter to thank followers and hint that he would not fade away.",no-bias
"""Not a proud day,"" he said. ""I'm sorry I let everybody down.""",no-bias
"The former Mexican president, who led the country from 2000 to 2006, also questioned Trump’s allegiance to the Republican party, or, for that matter, any political party.",no-bias
"Republicans and Democrats, in their reactions to the president’s support for same-sex marriage, said they saw a newly wide, and seemingly unbridgeable, gap between the two leaders on the issue.",no-bias
Perry is a Methodist.,no-bias
Warren added on Twitter: “Neil Gorsuch is up for a lifetime appointment to the Supreme Court from a President whose campaign is under FBI investigation.”,no-bias
"""I'm going to make a special point of saying that I thought Joe Biden was terrific tonight,"" the president told reporters after stepping off Air Force One at Andrews Air Force Base in Maryland, on his way back to the White House after a day of campaigning in Florida.",contains-bias
The reluctance to talk about the platform reflects the delicate position that Mr. Romney is in when it comes to abortion policy.,no-bias
"Oh, not a theology based on the Bible, a different theology,” he said.",no-bias
But that attack appeared a bit premature.,contains-bias
"“Somewhere in the ’90s, Republicans decided on a politics of personal destruction as they went after the Clintons,” she told reporters earlier on Thursday.",no-bias
A number of Democrats lined up behind Mr. Schumer.,no-bias
"Democrats who now control the House say that they will accept Mr. Mueller’s findings, but as Mr. Schiff’s monologue indicated they are increasingly determined not to let go of what they see as a deeply troubling pattern of wrongdoing by Mr. Trump, his businesses and his administration.",contains-bias
Rubio said his priorities and those of the pope's are by necessity different.,no-bias
"I think if you do something right from the bottom, the top doesn’t have to jump in.",no-bias
"""I'm endorsing Rick Perry because we need a tough-on-crime president who will champion and fund full-time border security operations from Brownsville to San Diego,"" Arpaio said.",no-bias
Whether that means a fight to overhaul the party platform – or a last-ditch bid to somehow deny Clinton the nomination – remains to be seen.,contains-bias
He promptly deleted his Twitter and Facebook profiles.,no-bias
"But his tone, compared with his defiant speech early Wednesday after Clinton clinched the Democratic nomination, appeared to soften.",contains-bias
"We've got a big challenge, and we've got work to do.""",no-bias
"WASHINGTON—Joining a chorus of Catholic bishops , theologians, priests, and social justice leaders, nearly 90 Georgetown University faculty and administrators have called Representative Paul Ryan (R-Wisc.) to task for his misuse of Catholic social teaching in defending his budget, which hurts the poor.",contains-bias
"An elementary classroom. A church. A military base. A movie theater. And, now, a gay nightclub.",no-bias
Selling them on the Hill will take a bit of legislative craft.,no-bias
"During multiple committee hearings and floor debate, GOP representatives castigated the bill as a federal power grab designed to help Democrats win elections by allowing increased voting access and nonpartisan gerrymandering.",contains-bias
"Echoing the reaction to Indiana's law, Hutchinson has faced pressure from the state's top employers, including retail giant Wal-Mart, which complained that the measure was discriminatory and would stifle economic development.",contains-bias
"On Friday, the aide, Elizabeth Lauten, 31, who has more than 14,000 followers on Twitter as @DCGopGirl and at the time was a spokeswoman for a little-known congressman from Tennessee, wrote an open letter to Sasha and Malia Obama on her Facebook page, saying they should “try showing a little class” and “dress like you deserve respect, not a spot at a bar.”",contains-bias
